ID,TITLE,LOCATION,SALARY,SUMMARY
https://kr.indeed.com/viewjob?jk=f5e0e17274219fda,"차량용 Software Test 자동화 개발자(C, C++, Python...",인천 서구,,"C++, Python) / QA 모집 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]차량용 S/W 검증 개발 (C, C++, Python... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=a22173d071050949,AI Scientist (NLP) (remote),서울•원격 근무,"연봉 40,000,000원 - 60,000,000원","field. * 3+ years programming experience, 2+ years in Python especially in teams. * Thorough understanding of programming..."
https://kr.indeed.com/viewjob?jk=4a6605971af06a7e,광학솔루션사업부 경력사원 공고 (생산/품질/DX분야),경기도 파주,,"공정 데이터 기반 딥러닝/머신러닝 알고리즘 개발 (5년 이상) - 프로그래밍 가능자 (SQL, SAS, Python, R 등) - AWS 프레임워크 사용 유경험자 [학력] - 학사 이상, 컴퓨터공학, 산업공학 등 공학 전공자..."
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,성남 판교역,,"통계, 수학 관련 분야의 석사 또는 박사 학위 소지자 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항..."
https://kr.indeed.com/viewjob?jk=c80b67aa02a7b226,인공지능연구소 우수인력 초빙 - 연구원 및 연구관리직 -,광주 북구,,"기술 컴퓨터사이언스, 머신러닝, 컴파일러, 자연언어 처리, 네트워킹, 지능형 센서 관련 지식 Python/Java/C++/Web/App/API 프로그래밍, 딥러닝, 자연어처리, TCP/IP 등에 대한 지식 필요기술..."
https://kr.indeed.com/viewjob?jk=7420bd6ad89ff63a,미국 법인 보안 담당자,성남 판교역,,진행 가능하신 분 - 해외 근무에 결격 사유가 없는 분 - 악성코드 동적/정적 분석 능력 보유 - Python 등 스크립트 개발을 통한 업무 효율화 경험 - Elastic Stack에 대한 이해와 운영 경험 - 클라...
https://kr.indeed.com/viewjob?jk=8af2e47298c6f85b,SAP HANA Quality Specialist,서울,,"discipline Preferred skills Knowledge of LINUX Knowledge of Python/shell-Scripting, C/C++ Using C++-Debuggers (like GDB..."
https://kr.indeed.com/viewjob?jk=a65c3dcebbce6d12,챗봇 개발자,서울 마포구,"연봉 30,000,000원 - 35,000,000원","경력사항: 신입, 경력(연차무관)학력사항: 대학교(4년)졸업직무기술: Python, Linux, 자연어처리(NLP), 인공지능 챗봇, 인공지능 (AI... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=4741d262468f19da,[KSTEC] RPA 시스템 개발 신입사원,성남 분당구,,통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML
https://kr.indeed.com/viewjob?jk=c71c1fa9e0d43937,악성코드 및 엔드포인트 위협 대응 보안 엔지니어 모집,성남 판교역,,"발견하고 개선하고자 하는 능동적인 성격 우대사항 API 활용 SOAR 구성 node.js 프레임워크 경험자 Python/Linux shell script 중급 이상 가능자 필독사항 ※ 카카오 테크 직군의 경우, 개발..."
https://kr.indeed.com/viewjob?jk=2b2dcd3ffe3d53df,카카오 데이터의 가치를 발굴할 데이터 분석가 모집,성남 판교역,,"기술 통계량 이해 및 해석) 데이터 분석 업무를 수행할 수 있는 언어 스킬 필수 SQL 필수 R 또는 Python을 다룰 수 있는 분 (SAS, SPSS, GA, tableau 등 통계 툴만 사용 가능한 경우 제외) 하둡..."
https://kr.indeed.com/viewjob?jk=12aee20d54fbd438,[웹젠] 사내IT인프라(신입/경력),성남 분당구,,"Terraform 등 운영 경험이 있는 분 - Powershell, Python, Bash,Batch 작성이 가능한 분 - L2,L3 네트워크 기본... 있는 분 - Powershell, Python, Bash,Batch 작성이..."
https://kr.indeed.com/viewjob?jk=fc09bd46b913c048,시스템 엔지니어링,성남 판교역,,"운영 경험 보유 - 쉘 스크립트 또는 프로그래밍 개발 스킬 보유 * Bash, PowerShell, Python, JAVA, etc * 운영 자동화/효율화 경험 보유 - 대용량 트래픽 처리를 위한 인프라 설계와 구축..."
https://kr.indeed.com/viewjob?jk=9d38e1d4227a0857,[Creative] Cinematic Effector (시네마틱 이펙터),서울,,"PUBG에 대한 관심과 이해 언리얼 머테리얼/블루프린트 제작에 능숙하신 분 RnD 좋아하시는 분 C++, Python 사용 경험자 MAYA 활용이 가능하신 분 고용 형태 정규직 근무지 서울 본사 (역삼) 제출 서류 입사지원서..."
https://kr.indeed.com/viewjob?jk=3c2bf0ec25a85c9f,"Senior Analyst - Data Science, Marketing...",서울,,mathematics) 4+ years of experience working with SQL and Python or R programming Ability to manage and query large databases...
https://kr.indeed.com/viewjob?jk=6b59add8d1628fee,SK M&Service 검색 시스템(엘라스틱서치) 개발/운영 담당 경력직...,서울특별시,,"Java/Spring 기반 개발 경력 7년 이상 분석적 사고, 창의적 사고, 긍정적 마인드 보유 우대 Python 기반 개발 경험 텍스트 기반 분석 및 개발 경험 대용량 데이터 분석 경험 기타 공통사항 - 병역필..."
https://kr.indeed.com/viewjob?jk=25725b3c0e607311,Junior Quant Trader,서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
https://kr.indeed.com/viewjob?jk=20abdd225641e77a,"Software QA Infotainment Test Engineer,...",경기도 성남,,"one or more scripting languages... Perl, Ruby, Python, or Bash Passionate about troubleshooting failures to determine..."
https://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
https://kr.indeed.com/viewjob?jk=1d89fe4b37ab05ed,"데이터마이닝, 빅데이터 큐레이터 외 신입/경력 정규직",서울 강남구,,"있거나 이에 준하는 실질적인 기술 경력 -데이터를 다루기 위한 Python 혹은 R 등의 프로그래밍 능력 -SQL의 사용 능력 -데이터를 다루기 위한 Python, R, Java 중 1개의 프로그래밍 능력 -대용량 데이터..."
https://kr.indeed.com/viewjob?jk=b92aa9fa4dd865f2,PM/PL & 데이터분석가 & 일반영업 정규직,서울 강서구,,"빅데이터 플랫폼 운영 및 개발 경험- 개발 경력 보유자(Java, Python, R, react, JavaScript, node.js 등)- DB... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=a4b496c7f5a5aeb7,Python 웹 개발자,서울 중구,,지원자격 경력 경력 (4년이상) 학력 학력무관 성별 무관 기타 담당업무 Python 웹 개발자 채용 커리어 양식 지원 상세모집요강 접수기간/방법 지원방법 커리어 양식 지원 아직 커리어에 이력서를 등록하지 않으셨다면...
https://kr.indeed.com/viewjob?jk=e97e5ff34697d5a9,[KRAFTON] 음성 (TTS/STT) 딥러닝 엔지니어,서울,,험을 보유하신 분 독창적인 기술 제시 및 문제 해결을 위한 프로그래밍 능력을 보유하신 분 (C/C++/ Python/shell 등) 오픈소스 기반 딥 러닝 프레임워크 활용 능력을 보유하신 분 (PyTorch/TensorFlow...
https://kr.indeed.com/viewjob?jk=2ba9d984a21e03b1,[전문연구요원] R&D 부문 개발자 병역특례,서울 금천구,,"Data Analysis (R, SQL 등의 활용 능력 우대)3) Python Application 관련 개발 업무 (코딩 또는 문제해결) 4) ML... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=c8c02d6751fce8a8,Python 경력 정규직,서울 강남구,,브라이트컨설팅 Python 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [자격요건] 경력사항: 경력(7년 이상 12년 이하) 학력사... 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=43f8edb38c7888c7,[위메프오] 서버개발자(정규직),대한민국,,"데이터베이스 분산설계 및 미들웨어 개발 [자격사항] - 서버 프로그래밍 언어(PHP, Go, C/C++, Python, Java) 중 1개 이상 사용이 가능한 분 - 자료구조, 알고리즘, 분산처리 등 SW관련 기본지식 보유..."
https://kr.indeed.com/viewjob?jk=8339b6fce67c485d,"웹,앱 개발자/임베디드개발자/블록체인개발자/서버관리자 정규직",서울 서초구,,인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>네트워...
https://kr.indeed.com/viewjob?jk=2b9e604e63e7e46d,[카카오커머스] 기술직군,성남 분당구,,"우대사항 - 전자금융 감독규정, PCIDSS에 대한 실무 경험이나 이해도가 높으신 분 - JAVA, Python, shell script 등 개발 역량을 갖추신 분 - 웹/앱 취약점 진단 및 모의해킹 역량을 갖추신..."
https://kr.indeed.com/viewjob?jk=e1b65cf91bb2cf33,[서울/전자/컴퓨터공학] 스토리지 전문기업 전문연구요원/신입,서울,"연봉 40,000,000원 - 50,000,000원",사원 (전문연구요원/ 신입사원) [자격요건]A. 전자공학 또는 컴퓨터공학 관련 전공 학사 이상B. C/C++/ Python 중 1개 이상 언어 활용 가능자[우대사항]A. eSSD 제품 평가 및 Test case 개발 경험B...
https://kr.indeed.com/viewjob?jk=65ea393e24fd14d7,21. 6월 화학/식품부문 경력,서울 금천구,,인터넷·IT·통신·모바일·게임>응용프로그래머>Windows|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|유통·물류·운송·운전>운송·물류>물류관리|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=31c8ae4a133b5147,SW(모바일앱 및 웹개발) 신입/경력 정규직 개발자,서울 강남구,,통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=20b6a088b109c3e8,[웹젠] 보안분석(경력),성남 분당구,,분 - 모의해킹 경험이 있는 분 - 침해사고 대응 경험이 있는 분 - Python 개발 능력을 보유한 분 ﻿ 우대사항 - 해킹 대회 입상자 • 기타... 사고 대응 경험이 있는 분 - Python 개발 능력을 보유한 분 ﻿ 우대...
https://kr.indeed.com/viewjob?jk=752a4b5d63eac97c,Back-end Engineer (Python),서울 강남구,,"찾아요 5년 이상의 웹/앱 서비스의 백엔드 시스템 개발 경험이 있으시거나 이에 준한 역량을 갖추신 분 Python(Django, Flask) 개발 경험이 있으신 분 AWS 환경에서의 개발이 익숙하신 분 git 기반 코드..."
https://kr.indeed.com/viewjob?jk=ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,성남 판교역,,대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
https://kr.indeed.com/viewjob?jk=1ce21b2af70e0407,연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세...,경기도 광명,"연봉 42,000,000원 - 44,000,000원","프로그래밍 가능자 우대 S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/ Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자 * 전기..."
https://kr.indeed.com/viewjob?jk=bc1be4ffc953c21a,Quality Engineer 반월공장 (Precursor & Speci...,경기도 안산,,"analysis. Background in programming ( Python, Java script, SQL) is preferred... preferred ( Python, Java script, SQL..."
https://kr.indeed.com/viewjob?jk=f1310b58782dc1ab,대기업 딥러닝 기반 영상처리 개발자 (판교),서울,,"Pytorch- Python, C/C++, Docker C/C++/C#... 머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)"
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=4cd34228af5013fd,DGIST 2019년 제1차 계약직원 공개채용 공고,대구 현풍면,,"우수자(SPSS, R 등 통계패키지) 외국어(영어) 구사 능력 우수자 Programming(MATLAB, Python, C/C++ 등) 가능자 · 근무기간 : 2019.3.11.~2020.3.10. ※ 단, 재계약 평가에..."
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험
https://kr.indeed.com/viewjob?jk=ef05281bd02652a8,Data Analyst,서울 강남구,,"소지하신 분 혹은 경험이 풍부하신 분 - Data Warehouse 구축 지식이나 경험이 있으신 분 - Python, R, Spark 등 언어 및 데이터 프로세싱 프레임워크에 대한 이해도가 높은 분 - 필요한 데이터를 스스로..."
https://kr.indeed.com/viewjob?jk=87309d3ff40ead61,딥러닝 AI 개발 연구원,성남 수정구,,시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=0064deb5fa9cbce0,데이터 사이언티스트 모집,성남 판교역,,"양한 실험을 통해 알고리즘을 개선합니다. 지원자격 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분( Python, Java, C/C++, Scala 등) 머신러닝/딥러닝 오픈소스를 이용하여 1년 이상 특정 서비스에 모델..."
https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e,추천 시스템 연구/개발,성남 판교역,,"분야 석사 또는 박사 학위 소지자 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
https://kr.indeed.com/viewjob?jk=5b2574aec8e1d083,딥러닝 개발자 정규직,서울 강남구,,"라우드 기반 인프라 활용 - 데이터 수집, 전처리, 통합 자격 조건 - 데이터, 딥러닝 분야에 대한 이해 - Python 코딩능력 - 리눅스 사용 경험 우대 사항 - 영어 리딩 능력 - 의약분야 프로젝트 경험 - 플랫폼개발에..."
https://kr.indeed.com/viewjob?jk=a4472c6df10dc926,"드론솔루션 (아두이노 등 임베디드SW, 드론 ICT, 드론 3D) 정규직",성남 분당구,"연봉 25,000,000원 - 30,000,000원","학력사항: 학력무관직무기술: 드론솔루션, 아두이노 등 임베디드SW, Python, 택배드론, 국방드론 무기체계, 드론HW제작, 원격수질측정드론, 화재... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=1806287902a1a36e,[데이터센터] (경력/신입) 카카오 데이터센터 Data Scientist...,성남 판교역,,"않고, 기술이 비즈니스 가치로 변모할 수 있는 그 가능성에 집중합니다. 지원자격 필수사항 Go, Python, Scala, Java, C/C++ 중 하나 이상의 언어에 능숙하신 분 SQL 또는 HiveQL에 능숙하신..."
https://kr.indeed.com/viewjob?jk=62d6e765a010b922,【일본/미나토구 근무】게임 운영 회사 데이터 사이언티스트【한국어 필수】,,,求める人材: * 【必須経験】 ・機械学習や統計知識を利用した実務経験1年以上 ・プログラミングの実務経験( Python、C++、Javaのいずれか)1年以上 ・韓国語 ビジネスレベル(上級)以上 【歓迎経験】 ・ゲームの開発経験、運用経...
https://kr.indeed.com/viewjob?jk=11760c4c5d39123f,【일본/미나토구 근무】게임 운영 회사 데이터 애널리스트,,,経験】 ・ゲーム企業やIT企業でデータアナリスト / データサイエンティストとしてのプロジェクト管理経験4年以上 ・ Python、R、SQLの使用経験(使用経験とは、分析モデルを作りそれを使って分析ができるレベル) ・データ収集、加工、分析及び...
https://kr.indeed.com/viewjob?jk=8f2594c778f57b5f,【일본/미나토구 근무】게임 운영 회사 데이터 애널리스트【프로젝트 관리 경험 2년 이상】,,,ィストとしてのプロジェクト管理経験2年以上 ・大学(四年制大学、専門学校)のデータベース系や統計学部を卒業した方 ・ Python、R、SQLの使用経験(使用経験とは、分析モデルを作りそれを使って分析ができるレベル) ・データ収集、加工、分析及び...
https://kr.indeed.com/viewjob?jk=aeb47694b1e660ff,[L'Oreal Korea] Data Analyst,,,achieve target outcomes Proficiency in SQL and one of Python or R Strong understanding and hands-on experience in data...
https://kr.indeed.com/viewjob?jk=2a611b96dfd3a48e,IT PM/웹개발자/앱개발자/웹디자이너/앱디자이너,서울 마포구,,"[직무내용] JAVA 및 Python 웹프로그램 개발[정보기술>정보기술개발>DB엔지니어링]SQL활용고급 SQL 작성하기,기본 SQL 작성하기[정보기술>정보기술개발>NW엔지니어링]네트워크 프로그래밍 구현개발환경 분석하기,기능..."
https://kr.indeed.com/viewjob?jk=5158175feb7b77e8,"경력사원 상시채용(웹/모바일 개발, 인프라/보안)",서울 대치동,,"서버/네트워크 인프라 지식 및 기술 보유자 [우대사항] -웹/앱/인프라 모의해킹 경험자 -프로그램( Python,, C, JAVA) 보안 개발 및 시큐어 코딩 가능자 -End-point 보안 취약점 조치 가능자 -보안..."
https://kr.indeed.com/viewjob?jk=b5d0fb51bc768703,Deep Learning Systems Research Engineer...,서울,,"PyTorch, TensorFlow... Good programming skills in Python/C/C++ - Good communication and presentation skills Preferred..."
https://kr.indeed.com/viewjob?jk=aca743e5a05e5a4c,"Product (UX/UI) Designer, Tanzu Labs",서울 강남구,,인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머>Android...
https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd,데이터 사이언티스트 직군 모집,서울 구로구,,"요건 - 관련 분야 경력 3년 이상 - 정형/비정형 데이터 분석 및 모델링 가능 - 통계 분석 도구 (R, Python, Tensorflow 등) 및 SQL 사용 가능 - 다양한 직군의 사람들과 원활한 커뮤니케이션 및 협업..."
https://kr.indeed.com/viewjob?jk=a7a22c905ff6f1ea,"웹개발, ASP 외 신입/경력 정규직",서울 금천구,,및 유지보수AI관련 개발 담당 Python 개발자(0명)- AI 솔루션... 게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹디자인>웹디자인|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=6dd4c0101d6e23fd,지식 콘텐츠 전문기업 (매출 120억) Back-end 개발자,서울 서초구,"연봉 60,000,000원 - 70,000,000원","분[ 우대사항 ] • AWS Cloud 서버 환경 유경험자• PHP, Python 개발 경험• IIS, Nginx, Apache 등 WAS 운영 경험... RDBMS, jQuery, CSS, Python, 시스템운영(Was/Web..."
https://kr.indeed.com/viewjob?jk=d69b5a1e60c65ce6,데이터 마케팅 경력사원,서울 영등포구,,"능력 보유자 (SQL, R, Python, Scalar, Hadoop 등... 운영 경험자 - CRM 캠페인 기획/운영 경험자 - SQL, R, Python 등 통계 패키지 활용 자격증 보유자 모집기한: ~ 본 포지션 채용 시점..."
https://kr.indeed.com/viewjob?jk=6ede042ebe53ba49,RTL 기반 HW IP 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),성남 분당구,"연봉 40,000,000원 - 100,000,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... 검증 가능자 - Language: Python/Perl, C/C++ [우대..."
https://kr.indeed.com/viewjob?jk=fe0f1952fe6d1c9a,"인공지능(AI), 딥러닝 외 신입/경력 정규직",서울 용산구,"연봉 35,000,000원 - 40,000,000원",인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>비전인식
https://kr.indeed.com/viewjob?jk=00b2349c03e0ce39,"함께할 프로그래머 개발자 (응용소프트웨어, Python, C++, C#,...",포항 북구,"연봉 30,000,000원 - 55,000,000원","직무내용] 연구과제를 수행하기 위해 필요한 프로그램을 작성하는 업무를 합니다.유니티를 활용한 시뮬레이션 프로그램 작성이나 디지털트윈 HMI 개발.통신 인터페이스 기능, 펌웨어 데이터 대시보드 프로그램 작성예지정보 표현 어플리..."
https://kr.indeed.com/viewjob?jk=cabe31ea3f2fa10b,[디지털워크팀] RPA(Robotic Process Automation)...,서울 동작구,,하려는 의지와 적극성 - 신기술 영역에 대한 열정 - 긍정적인 마인드 - 소통을 통한 협력 우대요건 - python 문법 이해 및 활용 역량 - Automation Anywhere / UiPath / AutomateOne...
https://kr.indeed.com/viewjob?jk=a179129d9bddc84a,Capital Market부문 리서치센터 센터장(이사급 0명) 및 리서치...,대한민국,,"데이터 분석 및 모델링 - 국내/ 해외 리서치와 함께 시장 보고서 작성 - 2년 이상 데이터 분석 경력자 - Python, R 상급자 - 통계/컴퓨터공학/데이터 전공자 우대 - SQL 가능자 우대 2. 전형절차 : 서류전형..."
https://kr.indeed.com/viewjob?jk=dd4d8e59a4a9265d,Data Specialist (Scientist&&Engineer),서울 마포구,,"Tensorflow, Keras, Pytorch, Theano 등)를 하나 이상 사용할 수 있는 분 • R, Python, Scala, SQL 등을 이용한 데이터 분석 및 프로그램 개발 능력이 있는 분 • 데이터 분석 기법..."
https://kr.indeed.com/viewjob?jk=c39d18040425ef53,PostgreSQL 운영 및 데이터베이스 관리자 모집,성남 판교역,,"청하고 잘 이해하는 분 Database 운영 유경험자 ( PostgreSQL 운영 경험이 있으신 분 우대) python, go, bash 등 개발 경험이 있는 분 우대 클라우드 환경의 DB시스템 구축 및 운영 경험이 있는 분..."
https://kr.indeed.com/viewjob?jk=04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
https://kr.indeed.com/viewjob?jk=0f139e8552caa762,매치메이킹 서버 개발,성남 분당구,,"습니다. - AWS ECS - AWS Lambda - Go - Python - Redis 사용자의 몰입도를 높이는 매치메이킹 규칙을 구현합... 원자격 -한 가지 이상의 개발 언어( Python, C++, C#, Go 등..."
https://kr.indeed.com/viewjob?jk=9ab2041ab3380a21,카카오톡 안티어뷰징을 위한 데이터/백엔드 엔지니어 및 머신러닝 전문가 모...,성남 판교역,,"Engineer, Data Scientist 해당 분야에서 활용되는 언어 및 도구를 능숙하게 다룰 수 있는 분( Python, Scala, PyMC, PySpark, Tensorflow 등) 우대 사항 컨테이너 환경에서의..."
https://kr.indeed.com/viewjob?jk=d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),성남 분당구,"연봉 40,000,000원 - 100,000,000원",요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
https://kr.indeed.com/viewjob?jk=7df915e1f0f86b2d,Software Architecture 설계 엔지니어,성남 분당구,"연봉 40,000,000원 - 100,000,000원",경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=1a1af0c021e9e62e,스포츠 경기/가상화폐 관련 AI 모델 개발자,성남 분당구,,"갖고 계신 분 ㆍ머신러닝 프로젝트에서 직접 모델을 설계한 경험이 있는 분 ㆍTensorflow, pytorch 등 python 기반 라이브러리 사용에 익숙하신 분 ㆍ인공지능을 콘텐츠에 적용시키는 일에 흥미 있으신 분"
https://kr.indeed.com/viewjob?jk=9bb54701619623b2,"특성화고 IT(AI, 웹개발, 콘텐츠기획)",서울 금천구,,모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|교육·교사·강사·교직원>교육·교재개발>교수설...
https://kr.indeed.com/viewjob?jk=96688eea9c1a9e28,Security Engineer (취약점 분석),서울 강남구,,"# 자격 요건 - 모의해킹 및 취약점 점검 경력이 있는 분 - 소스 코드 정적 취약점 점검에 능숙한 분 - Python, C, C++, JAVA 중 프로그래밍 언어에 능숙한 분 # 우대 사항 - 국내 또는 국외 버그 바운티..."
https://kr.indeed.com/viewjob?jk=69b1380f0d280394,스마트폰 어플리케이션 App 개발에 관심많은 전산팀원,서울 용산구,,경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Android
https://kr.indeed.com/viewjob?jk=8d0063a33277f314,(분당/3200만이상)만도연구소 SW검증/테스트 연구원,성남 분당구,"연봉 30,000,000원 - 35,000,000원","퓨터공학 관련 전공자 C#, Python 등 사용 가능자 우대 MATLAB... 차무관)대학(2,3년)졸업 이상기계/전자/컴퓨터공학 관련 전공자C#, Python 등 사용 가능자 우대MATLAB 사용 경험자 우대OA활용 능력 우수..."
https://kr.indeed.com/viewjob?jk=741cc6ac364ea9be,Internal Infra Engineer,서울 강남구,,분 # 우대 사항 - Nutanix/VMWare 구축 운영 경험이 있으신 분 - Powershell 또는 Python 등을 사용한 시스템 관리 자동화 경험이 있으신 분 - 100명 이상 규모의 L3/L4 네트워크 관리 또는...
https://kr.indeed.com/viewjob?jk=241ae1e7499c461c,Security Engineer (모의해킹/취약점 점검),서울 강남구,,"그바운트 경험이 있는 분 - 해킹대회 우승 경력이 있는 분 - 다양한 플랫폼 보안 진단 경험이 있는 분 - Python, C, C++, C#, JAVA 중 프로그래밍 언어에 능숙 하신 분 # 현업 인터뷰 - 결제 산업의 미래..."
https://kr.indeed.com/viewjob?jk=8af26b37623864c4,8퍼센트 개발자 (신입/경력),서울 종로구,,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
https://kr.indeed.com/viewjob?jk=f5f5f902d240ac96,Data Scientist,서울 강남구,,"또는 실무 경험 5년 이상 갖춘 분 - 실제 서비스 데이터를 이용한 분석모델 개발 경험이 있는 분 - R, Python, Scala, SQL 등 데이터 분석의 업무를 수행할 수 있는 하나 이상의 개발 언어에 능숙한 분 #..."
https://kr.indeed.com/viewjob?jk=2ad85b06dc1bc1a4,Software Quality Engineer,서울,,"development process improvements Scripting experience with Python, Shell Scripts, Ruby. Preferences: Familiarity..."
https://kr.indeed.com/viewjob?jk=ce7849f8b35e1c3e,Technical Enablement Manager,서울,,"Kubernetes or Rancher etc.. Scripting languages like Python, Javascript, Ruby, Perl, Go, PHP, or Chef/Puppet etc.. Why You..."
